SaleID,price
200000,1312.1023460389424
200001,1898.3818769986851
200002,8497.51304024607
200003,1249.5217069669563
200004,2000.7995902096975
200005,1176.2214232592314
200006,463.3238992060845
200007,3401.564756957686
200008,12607.886377724957
200009,591.4740490549385
200010,613.471295001214
200011,2638.683391359684
200012,5781.977395020656
200013,7515.924783854371
200014,1837.2448000127702
200015,260.60548340675405
200016,1747.9482117326693
200017,8306.561025068419
200018,6861.976285944027
200019,728.3810498155892
200020,23973.574060603438
200021,7620.247138012436
200022,1952.6145541486273
200023,1586.0583837436534
200024,818.1160461245627
200025,8461.323972049215
200026,615.3170642104994
200027,12198.239504411351
200028,4180.403962226306
200029,7805.300871119993
200030,17798.873992131375
200031,13308.512304273241
200032,594.1541805821267
200033,14511.462153083416
200034,838.8470170886509
200035,1838.6041653075008
200036,14750.016993555822
200037,5924.5020838930795
200038,1542.6307075215682
200039,316.7279318904351
200040,563.6828232177988
200041,27927.87716908963
200042,497.5535517593693
200043,7674.08792256611
200044,19218.534540201315
200045,551.5967072954796
200046,16008.449267045764
200047,17709.927066270153
200048,2217.1123161057103
200049,3248.715910104133
200050,685.7586455209102
200051,4428.075908632751
200052,2897.9529893106687
200053,521.1901870031118
200054,13896.552629005735
200055,10833.189414989858
200056,5789.658149157248
200057,3302.472087193741
200058,1090.1802346584282
200059,5160.100143286793
200060,8479.446857774015
200061,1238.163390028441
200062,5552.913272940943
200063,8219.087008371054
200064,1287.191502762003
200065,1660.2102355029238
200066,467.55913025832353
200067,10408.700970634314
200068,173.71424966727636
200069,18227.99310259363
200070,9029.079631260458
200071,351.3806030238438
200072,6364.8554509880205
200073,19176.83816378974
200074,4216.8798067113785
200075,12703.532779104502
200076,3133.847410737553
200077,350.22435298394026
200078,355.44475837202947
200079,3002.8598833460837
200080,3169.38649202673
200081,2052.0455507788065
200082,4138.145952182824
200083,390.10722966030227
200084,1252.504640279819
200085,1700.53215014292
200086,6873.465108941049
200087,3288.3508267155503
200088,2760.305115484107
200089,41357.29779923616
200090,2640.0770125003764
200091,236.39355161007438
200092,1494.5623579596604
200093,16850.99660532271
200094,6766.567174529766
200095,5853.858149157419
200096,2510.9483835231326
200097,1217.9918560188942
200098,440.57539412907704
200099,21085.396608739717
200100,21877.06514100921
200101,7308.317289941667
200102,1800.324296242505
200103,10350.797777453454
200104,5508.28956972966
200105,4056.0558468064232
200106,8338.15503485857
200107,1985.9711647276436
200108,15405.828722679325
200109,7854.549565771328
200110,673.5145945109177
200111,1898.1129118354297
200112,1828.8068953729965
200113,647.7756550569296
200114,2343.1322819242296
200115,1263.3181387696727
200116,14004.733081241473
200117,16770.008958579707
200118,61094.886130977466
200119,190.7709454099268
200120,3140.1507494804764
200121,2505.9466308310466
200122,676.5276471942441
200123,2449.8000994210324
200124,55040.92662244159
200125,649.4732817406343
200126,3047.1392622026724
200127,15781.152107865322
200128,1609.0577119776244
200129,5838.254408728391
200130,3877.0304426399903
200131,3020.6245194272055
200132,1438.8053279763662
200133,2855.7228479451364
200134,1301.3645432330459
200135,3150.484038500698
200136,3807.3159486582904
200137,947.5053217067517
200138,9774.2879422196
200139,6636.317564888891
200140,2636.2284359502655
200141,1449.3084309111248
200142,6222.893354075037
200143,7013.865113353335
200144,1291.1616993441658
200145,6177.825048104429
200146,2650.338662581152
200147,4390.031699604915
200148,2794.3702716640946
200149,213.70014591532237
200150,11147.907744361055
200151,5153.924988737723
200152,719.5981133393021
200153,519.1313905295826
200154,7733.410869688157
200155,2375.612909927127
200156,15971.560913767393
200157,8231.82064824058
200158,10259.986262149741
200159,10202.611278532451
200160,6818.137495100029
200161,7168.259674465365
200162,6501.237484771962
200163,902.8653257854828
200164,16470.776663930814
200165,15016.030067820913
200166,23544.121183854062
200167,3694.9364710921736
200168,37015.72649478081
200169,724.9744091583775
200170,2642.856520189362
200171,8551.249636866523
200172,1974.492926543548
200173,33997.15812498625
200174,907.8772534166962
200175,2328.702798027566
200176,8179.894254968968
200177,5805.765997579327
200178,5188.078545569699
200179,3932.8752648779
200180,882.7121576803304
200181,19032.37092305217
200182,4357.2311600514195
200183,1593.3398418343143
200184,2298.5573951945753
200185,4406.733171892001
200186,3287.523548228334
200187,4865.198563477788
200188,9975.81047492057
200189,11064.456165428503
200190,3291.1797446876694
200191,3254.2468857307695
200192,1114.6947897284967
200193,4593.676088468737
200194,7871.317093593852
200195,2428.596124620086
200196,797.216318470993
200197,21867.56435016884
200198,1245.6952755628558
200199,4502.635643646225
200200,505.19732011695567
200201,8052.384759915909
200202,2163.2397765511087
200203,1588.3018522627976
200204,8200.593258901063
200205,5088.9374397165775
200206,967.3027209761435
200207,5258.051051339971
200208,5786.41799782653
200209,1206.2082152139787
200210,13794.501393099627
200211,5500.5805235708995
200212,7790.532483814607
200213,8854.161752969922
200214,20583.690470420173
200215,7629.391267435663
200216,3341.6680020053777
200217,1185.0554525352136
200218,10387.406737634881
200219,1219.9311596431398
200220,2321.567540629236
200221,7821.90753750246
200222,2359.0653404747445
200223,787.8229460714772
200224,12942.748906466306
200225,3524.2834639367306
200226,1194.935585581459
200227,9026.93659563444
200228,229.04419446173557
200229,7251.6244662506015
200230,9497.169742659487
200231,4978.128725252798
200232,1015.857365840233
200233,7512.428836023841
200234,396.23741984024036
200235,8484.365837655585
200236,12558.846043949627
200237,4749.814230826243
200238,7174.947843780983
200239,9000.717700499976
200240,25684.869926064024
200241,10650.212351697428
200242,3970.2280599347773
200243,2848.386522837791
200244,6309.950937056375
200245,4038.5871546773265
200246,4237.287343410939
200247,1324.6090019808412
200248,264.0386395446842
200249,9454.853381438072
200250,30628.310679167887
200251,10193.89367094541
200252,820.616066745092
200253,8453.326450046938
200254,10944.295880697711
200255,7703.954509485389
200256,2789.61559555134
200257,8818.015316195597
200258,3789.973351108333
200259,8037.413449889093
200260,1487.5458029856713
200261,4143.78669754223
200262,2735.997033425651
200263,8998.751340044375
200264,6861.839824425999
200265,5701.931202803754
200266,1367.6789530397064
200267,14433.93900022286
200268,7404.993995638226
200269,3732.0371160344494
200270,9356.37242189355
200271,2987.514803890518
200272,3091.9060400349063
200273,17587.621474983727
200274,470.5345105232651
200275,13662.667128859208
200276,1967.8835676049496
200277,3175.590320873736
200278,1768.122832836606
200279,8359.749059963058
200280,2963.596717909938
200281,803.0694130092893
200282,12863.355718240728
200283,6378.281717950161
200284,408.41630541212476
200285,5404.072111206584
200286,3126.5529317643413
200287,12228.082035639389
200288,12145.074990903493
200289,2995.2034816898167
200290,7286.001363787137
200291,9348.272150101939
200292,2033.499322012263
200293,9510.353524238271
200294,6478.004445524205
200295,1799.1932795404493
200296,2929.4140312603736
200297,7524.517342641541
200298,1412.8559900093976
200299,4698.487145928679
200300,5262.142845309583
200301,5195.609092792614
200302,1492.7279406724144
200303,5856.512781313266
200304,2272.753143291461
200305,4051.1525420628054
200306,1622.1864192717821
200307,15024.085903212257
200308,1460.4083030055988
200309,1094.23466987848
200310,1051.8555378717874
200311,1240.435235558935
200312,11337.01746144288
200313,1721.0707111496286
200314,4983.617990670655
200315,1015.523116147098
200316,39997.50101174439
200317,2507.887049967224
200318,412.834503189183
200319,10440.33960605076
200320,3100.2430888465033
200321,33006.785708471514
200322,16333.809156780047
200323,1489.189196150358
200324,25062.449374398206
200325,5763.9815198293945
200326,2478.6865632048457
200327,25704.614927958413
200328,641.6264198201543
200329,8128.767722375453
200330,1854.475545269556
200331,1551.651730176659
200332,12375.236036745398
200333,1256.3740338725738
200334,554.5216026678643
200335,1464.3202556068557
200336,1418.0340061349152
200337,1058.8785801677443
200338,1812.9277830729582
200339,13690.540383395888
200340,27996.97310285992
200341,2552.0211395621836
200342,6287.118179992956
200343,1697.6932269873319
200344,5465.076829586531
200345,6815.974884827716
200346,1144.1571457622927
200347,11171.836696793154
200348,9822.26568805788
200349,722.6892750597226
200350,10584.471274877309
200351,2442.117954593844
200352,737.3214215116681
200353,1744.1735527667397
200354,3767.235126095784
200355,637.8116099234567
200356,4368.241298737268
200357,2193.7964445265043
200358,2998.8941228430067
200359,8935.837097463762
200360,16110.896339852483
200361,1779.1228687893145
200362,2070.7435166075393
200363,1375.4358546363355
200364,7334.822333906991
200365,10058.493080772014
200366,1087.464549749714
200367,6950.910369785463
200368,6224.047127850633
200369,5433.951332469018
200370,973.1619374962229
200371,10230.290668031423
200372,897.3036634389521
200373,1195.1103969535495
200374,938.4909062915499
200375,1282.2657152878382
200376,2551.972144310236
200377,1833.7062405104855
200378,1576.8011612982293
200379,2010.0540424146368
200380,755.2723675261698
200381,3769.722261160731
200382,31006.222045905328
200383,2281.2084649800345
200384,2507.2546717884456
200385,807.449572223069
200386,1105.010871792616
200387,3800.277497258689
200388,6994.499456845295
200389,7336.635968294446
200390,327.41131991293383
200391,3206.2578295498056
200392,1140.3035527046427
200393,2949.730669982926
200394,3590.9421076952913
200395,745.2631746116074
200396,3039.764946350132
200397,1004.495641794064
200398,2140.9277483227543
200399,789.8107789829772
200400,2132.29717166478
200401,4889.27595731203
200402,1588.1456654170304
200403,3778.283698188947
200404,676.8781781086637
200405,687.9436254897815
200406,2169.3782071504197
200407,1541.362834709797
200408,6772.116542093265
200409,10594.50151265247
200410,7309.88213377056
200411,1528.5674441487336
200412,20484.94268894256
200413,11248.19920572836
200414,4729.513196268777
200415,9289.275326925122
200416,8057.708608981462
200417,1824.9093115446094
200418,1095.1525833412334
200419,17518.061588979246
200420,19213.877969610203
200421,1337.0316746488088
200422,1558.8439340191835
200423,1112.2437188919257
200424,54933.923541165364
200425,9024.470878390111
200426,3731.2643017760206
200427,18756.747243213453
